,고객ID,고객유형,거주지,시,구군,남여구분,판매유형,계약유형,유통경로,계약일,계약기간,납부유형,제품군,월랜탈비용,계약상태,연체건수,연체여부,결제은행,해약여부,계정수
4391,25732528,사업자,전라도,전라도, 익산시,여자,렌탈,일반,홈쇼핑/방송,01-21-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
4392,25732618,사업자,전라도,전라도, 전주시 덕진구,여자,렌탈,일반,서비스 방문,01-21-2015,60,CMS,DES-1,96900,계약확정,0,없음,신협중앙회,정상,1
4393,25872443,사업자,전라도,전라도, 전주시 완산구,여자,렌탈,프로모션,렌탈총판,01-21-2015,60,CMS,DES-1,145200,계약확정,0,없음,수협중앙회,정상,2
4394,25872443,사업자,전라도,전라도, 전주시 완산구,여자,렌탈,일반,렌탈총판,01-21-2015,60,CMS,DES-1,96900,계약확정,0,없음,수협중앙회,정상,2
4395,25853894,사업자,서울특별시,서울특별시, 중구,여자,렌탈,교체렌탈,R관리방판,01-21-2015,60,가상계좌,DES-1,96900,계약확정,0,없음,기업은행,정상,1
4396,25853946,사업자,충청도,충청도, 천안시 서북구,여자,렌탈,교체렌탈,R관리방판,01-21-2015,60,CMS,DES-1,96900,계약확정,0,없음,우체국,정상,1
4397,25732639,사업자,강원도,강원도, 춘천시,여자,렌탈,프로모션,전자랜드,01-21-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4398,25732635,사업자,경상도,경상도, 통영시,여자,렌탈,일반,R관리방판,01-21-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
4399,25731748,사업자,서울특별시,서울특별시, 강남구,남자,렌탈,일반,렌탈총판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
4400,25732426,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,외환은행,정상,1
4401,25732447,사업자,서울특별시,서울특별시, 강서구,여자,렌탈,일반,영업방판,01-22-2015,60,CMS,DES-1,87900,계약확정,0,없음,신한은행,정상,1
4402,25732422,사업자,서울특별시,서울특별시, 강서구,여자,렌탈,일반,홈쇼핑/방송,01-22-2015,60,카드이체,DES-1,96900,계약확정,0,없음,롯데카드,정상,1
4403,25731321,사업자,충청도,충청도, 공주시,여자,렌탈,일반,홈쇼핑/방송,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
4404,25865714,사업자,서울특별시,서울특별시, 관악구,여자,렌탈,일반,렌탈총판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,SC제일은행,정상,1
4405,25732501,사업자,경기도,경기도, 광명시,여자,렌탈,프로모션,하이마트,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4406,25760671,사업자,서울특별시,서울특별시, 구로구,여자,렌탈,일반,서비스 방문,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,SC제일은행,정상,2
4407,25760671,사업자,서울특별시,서울특별시, 구로구,여자,렌탈,일반,서비스 방문,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,SC제일은행,정상,2
4408,25733241,사업자,경상도,부산광역시, 금정구,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,118200,계약확정,0,없음,외환은행,정상,1
4409,25875483,사업자,경상도,부산광역시, 금정구,여자,렌탈,일반,홈쇼핑/방송,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,부산은행,정상,1
4410,25851398,사업자,경기도,인천광역시, 남구,여자,렌탈,프로모션,렌탈총판,01-22-2015,60,CMS,DES-1,108900,계약확정,0,없음,신한은행,정상,1
4411,25732452,사업자,전라도,광주광역시, 남구,여자,렌탈,통합 패키지,서비스 방문,01-22-2015,60,지로,DES-1,89400,계약확정,0,없음,신한은행,정상,2
4412,25732452,사업자,전라도,광주광역시, 남구,여자,렌탈,통합 패키지,서비스 방문,01-22-2015,60,지로,DES-3A,101400,계약확정,0,없음,신한은행,정상,2
4413,25729973,사업자,경기도,경기도, 남양주시,여자,렌탈,일반,영업방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
4414,25709626,사업자,경기도,인천광역시, 부평구,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
4415,25732434,사업자,경기도,인천광역시, 부평구,여자,렌탈,프로모션,영업방판,01-22-2015,60,CMS,DES-1,108900,계약확정,0,없음,국민은행,정상,1
4416,25732547,사업자,경상도,대구광역시, 북구,여자,렌탈,프로모션,R관리방판,01-22-2015,39,CMS,ERA,108900,계약확정,0,없음,대구은행,정상,1
4417,25732497,사업자,충청도,대전광역시, 서구,여자,렌탈,프로모션,홈플러스,01-22-2015,60,카드이체,DES-1,115200,계약확정,0,없음,BC카드,정상,1
4418,25732540,사업자,경기도,인천광역시, 서구,여자,렌탈,프로모션,영업방판,01-22-2015,60,CMS,DES-1,124200,계약확정,0,없음,국민은행,정상,1
4419,25853293,사업자,경기도,인천광역시, 서구,여자,렌탈,교체렌탈,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
4420,25743283,사업자,충청도,충청도, 서산시,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,5
4421,25743283,사업자,충청도,충청도, 서산시,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,5
4422,25743283,사업자,충청도,충청도, 서산시,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,5
4423,25743283,사업자,충청도,충청도, 서산시,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,5
4424,25743283,사업자,충청도,충청도, 서산시,여자,렌탈,일반,R관리방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,5
4425,25732459,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,일반,서비스 방문,01-22-2015,36,카드이체,DES-2,102900,계약확정,0,없음,신한카드,정상,1
4426,25732463,사업자,서울특별시,서울특별시, 서초구,여자,렌탈,프로모션,영업방판,01-22-2015,60,CMS,DES-1,124200,계약확정,0,없음,우리은행,정상,1
4427,25732634,사업자,경상도,대구광역시, 수성구,여자,렌탈,일반,서비스 방문,01-22-2015,60,CMS,DES-1,108900,계약확정,0,없음,대구은행,정상,1
4428,25714827,사업자,경기도,경기도, 수원시 팔달구,여자,렌탈,일반,서비스 방문,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
4429,25819656,사업자,경기도,경기도, 안양시 동안구,여자,렌탈,프로모션,R관리방판,01-22-2015,60,CMS,DES-3A,90900,계약확정,0,없음,우리은행,정상,3
4430,25819656,사업자,경기도,경기도, 안양시 동안구,여자,렌탈,프로모션,R관리방판,01-22-2015,60,CMS,DES-3A,90900,계약확정,0,없음,우리은행,정상,3
4431,25819656,사업자,경기도,경기도, 안양시 동안구,여자,렌탈,프로모션,R관리방판,01-22-2015,60,CMS,DES-3A,90900,계약확정,0,없음,우리은행,정상,3
4432,25732685,사업자,경상도,부산광역시, 연제구,여자,렌탈,프로모션,R관리방판,01-22-2015,60,카드이체,DES-1,108900,계약확정,0,없음,국민카드,정상,2
4433,25732685,사업자,경상도,부산광역시, 연제구,여자,렌탈,일반,R관리방판,01-23-2015,60,카드이체,DES-1,96900,계약확정,0,없음,국민카드,정상,2
4434,25732462,사업자,서울특별시,서울특별시, 영등포구,여자,렌탈,일반,일반,01-22-2015,60,CMS,DES-2,87900,계약확정,0,없음,하나은행,정상,2
4435,25732462,사업자,서울특별시,서울특별시, 영등포구,여자,렌탈,일반,일반,01-22-2015,60,CMS,DES-2,87900,계약확정,0,없음,하나은행,정상,2
4436,25732913,사업자,경기도,경기도, 용인시 처인구,여자,렌탈,일반,홈쇼핑/인터넷,01-22-2015,60,카드이체,DES-1,96900,계약확정,0,없음,롯데카드,정상,1
4437,25760748,사업자,강원도,강원도, 원주시,여자,렌탈,프로모션,영업방판,01-22-2015,60,CMS,DES-1,118200,계약확정,0,없음,신한은행,정상,1
4438,25732454,사업자,경기도,경기도, 의왕시,여자,렌탈,일반,렌탈총판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4439,25732443,사업자,경기도,경기도, 의왕시,여자,렌탈,프로모션,렌탈총판,01-22-2015,60,CMS,DES-1,105900,계약확정,0,없음,기업은행,정상,1
4440,25732552,사업자,경상도,경상도, 진주시,여자,렌탈,일반,일반,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4441,25732451,사업자,충청도,충청도, 충주시,여자,렌탈,통합 패키지,렌탈총판,01-22-2015,60,가상계좌,DES-1,89400,계약확정,0,없음,국민은행,정상,2
4442,25732451,사업자,충청도,충청도, 충주시,여자,렌탈,통합 패키지,렌탈총판,01-22-2015,60,가상계좌,DES-2,89400,계약확정,0,없음,농협회원조합,정상,2
4443,25732578,사업자,경기도,경기도, 화성시,여자,렌탈,일반,영업방판,01-22-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
4444,25811729,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,교체렌탈,R관리방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4445,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,하나은행,정상,10
4446,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,기업은행,정상,10
4447,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,기업은행,정상,10
4448,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,우체국,정상,10
4449,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,우리은행,정상,10
4450,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,농협회원조합,정상,10
4451,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,새마을금고,정상,10
4452,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,농협중앙회,정상,10
4453,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,신한은행,정상,10
4454,25722839,사업자,경기도,인천광역시, 계양구,여자,렌탈,일반,R농협,01-23-2015,36,가상계좌,DES-2,87960,계약확정,0,없음,농협회원조합,정상,10
4455,25732359,사업자,서울특별시,서울특별시, 관악구,여자,렌탈,프로모션,영업방판,01-23-2015,60,카드이체,DES-1,124200,계약확정,0,없음,롯데카드,정상,1
4456,25872332,사업자,서울특별시,서울특별시, 구로구,여자,렌탈,교체렌탈,R관리방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4457,25761652,사업자,경기도,경기도, 구리시,여자,렌탈,교체렌탈,R관리방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4458,25732483,사업자,서울특별시,서울특별시, 금천구,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,142200,계약확정,0,없음,우리은행,정상,1
4459,25732343,사업자,서울특별시,서울특별시, 동대문구,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,118200,계약확정,0,없음,우리은행,정상,1
4460,25732337,사업자,경기도,경기도, 부천시 원미구,여자,렌탈,일반,영업방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
4461,25732333,사업자,경기도,경기도, 부천시 원미구,여자,렌탈,일반,렌탈총판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4462,25697320,사업자,경상도,대구광역시, 북구,여자,렌탈,일반,렌탈총판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
4463,25732329,사업자,전라도,광주광역시, 서구,여자,렌탈,일반,R관리방판,01-23-2015,60,CMS,DES-1,108900,계약확정,0,없음,광주은행,정상,1
4464,25715271,사업자,전라도,광주광역시, 서구,여자,렌탈,일반,R관리방판,01-23-2015,60,CMS,DES-1,108900,계약확정,0,없음,기업은행,정상,1
4465,25732365,사업자,서울특별시,서울특별시, 서대문구,여자,렌탈,일반,홈쇼핑/방송,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
4466,25701275,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,프로모션,R관리방판,01-23-2015,39,CMS,ERA,108900,계약확정,0,없음,국민은행,정상,1
4467,25727898,사업자,경기도,경기도, 성남시 수정구,남자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-3A,108900,계약확정,0,없음,우리은행,정상,1
4468,25732563,사업자,서울특별시,서울특별시, 송파구,여자,렌탈,프로모션,렌탈총판,01-23-2015,60,CMS,DES-1,167700,계약확정,0,없음,우리은행,정상,1
4469,25732353,사업자,경상도,대구광역시, 수성구,여자,렌탈,프로모션,R관리방판,01-23-2015,60,카드이체,DES-1,142200,계약확정,0,없음,외환카드,정상,1
4470,25693632,사업자,경기도,경기도, 수원시 장안구,여자,렌탈,일반,일반,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
4471,25732341,사업자,경기도,경기도, 시흥시,여자,렌탈,일반,영업방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4472,25732415,사업자,경기도,경기도, 시흥시,여자,렌탈,일반,R관리방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4473,25732551,사업자,경기도,경기도, 안양시 동안구,여자,렌탈,일반,R빌리미,01-23-2015,60,CMS,DES-1,124200,계약확정,0,없음,신한은행,정상,1
4474,25732648,사업자,서울특별시,서울특별시, 양천구,여자,렌탈,프로모션,영업방판,01-23-2015,60,CMS,DES-1,124200,계약확정,0,없음,국민은행,정상,1
4475,25732362,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,일반,R관리방판,01-23-2015,60,지로,DES-1,96900,계약확정,0,없음,하나은행,정상,6
4476,25732362,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,일반,R관리방판,01-23-2015,60,지로,DES-1,96900,계약확정,0,없음,농협중앙회,정상,6
4477,25732362,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,일반,R관리방판,01-23-2015,60,지로,DES-1,96900,계약확정,0,없음,기업은행,정상,6
4478,25732362,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,일반,R관리방판,01-24-2015,60,지로,DES-1,96900,계약확정,0,없음,국민은행,정상,6
4479,25732362,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,일반,R관리방판,01-24-2015,60,지로,DES-1,96900,계약확정,0,없음,신한은행,정상,6
4480,25732362,사업자,경기도,경기도, 용인시 기흥구,여자,렌탈,일반,R관리방판,01-30-2015,60,지로,DES-1,96900,계약확정,0,없음,국민은행,정상,6
4481,25732449,사업자,경상도,울산광역시, 울주군,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,145200,계약확정,3,있음,경남은행,정상,2
4482,25732449,사업자,경상도,울산광역시, 울주군,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,145200,계약확정,0,없음,경남은행,정상,2
4483,25732506,사업자,강원도,강원도, 원주시,여자,렌탈,일반,서비스 방문,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4484,25732376,사업자,충청도,대전광역시, 유성구,여자,렌탈,일반,렌탈총판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
4485,25732421,사업자,서울특별시,서울특별시, 은평구,여자,렌탈,일반,R관리방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4486,25820371,사업자,전라도,전라도, 전주시 덕진구,여자,렌탈,프로모션,서비스 방문,01-23-2015,60,CMS,DES-2,90900,계약확정,0,없음,전북은행,정상,1
4487,25732486,사업자,전라도,전라도, 전주시 완산구,여자,렌탈,프로모션,영업방판,01-23-2015,60,CMS,DES-1,142200,계약확정,0,없음,농협회원조합,정상,1
4488,25756187,사업자,제주도,제주도, 제주시,여자,렌탈,일반,서비스 방문,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
4489,25732496,사업자,경상도,울산광역시, 중구,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,118200,계약확정,0,없음,농협중앙회,정상,4
4490,25732496,사업자,경상도,울산광역시, 중구,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,118200,계약확정,0,없음,농협중앙회,정상,4
4491,25732496,사업자,경상도,울산광역시, 중구,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,118200,계약확정,0,없음,농협중앙회,정상,4
4492,25732496,사업자,경상도,울산광역시, 중구,여자,렌탈,프로모션,R관리방판,01-23-2015,60,CMS,DES-1,118200,계약확정,0,없음,농협중앙회,정상,4
4493,25732330,사업자,경상도,경상도, 진주시,여자,렌탈,프로모션,전자랜드,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,새마을금고,정상,1
4494,25819523,사업자,경상도,경상도, 진주시,여자,렌탈,프로모션,전자랜드,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
4495,25732424,사업자,경상도,경상도, 창녕군,여자,렌탈,일반,R빌리미,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,경남은행,정상,1
4496,25732349,사업자,충청도,충청도, 천안시 서북구,여자,렌탈,프로모션,서비스 방문,01-23-2015,60,CMS,DES-1,105900,계약확정,0,없음,농협회원조합,정상,1
4497,25732369,사업자,충청도,충청도, 청주시 서원구,여자,렌탈,프로모션,영업방판,01-23-2015,60,CMS,DES-1,105900,계약확정,0,없음,농협회원조합,정상,1
4498,25734473,사업자,경기도,경기도, 하남시,여자,렌탈,프로모션,전자랜드,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4499,25732412,사업자,경기도,경기도, 하남시,여자,렌탈,일반,R관리방판,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4500,25732379,사업자,경기도,경기도, 화성시,여자,렌탈,일반,R빌리미,01-23-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,2
4501,25732379,사업자,경기도,경기도, 화성시,여자,렌탈,프로모션,R빌리미,01-23-2015,60,CMS,DES-1,142200,계약확정,0,없음,우리은행,정상,2
4502,25733970,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,일반,영업방판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,BC카드,정상,1
4503,25730878,사업자,서울특별시,서울특별시, 강동구,남자,렌탈,일반,렌탈총판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4504,25732377,사업자,경기도,경기도, 고양시 덕양구,여자,렌탈,일반,영업방판,01-24-2015,60,CMS,DES-1,87900,계약확정,0,없음,신한은행,정상,1
4505,25732276,사업자,서울특별시,서울특별시, 마포구,여자,렌탈,일반,R관리방판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
4506,25732240,사업자,서울특별시,서울특별시, 마포구,여자,렌탈,일반,서비스 방문,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
4507,25732283,사업자,경상도,부산광역시, 북구,여자,렌탈,일반,R관리방판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
4508,25732446,사업자,경상도,울산광역시, 북구,여자,렌탈,프로모션,영업방판,01-24-2015,60,CMS,DES-1,108900,계약확정,0,없음,경남은행,정상,1
4509,25732531,사업자,경기도,인천광역시, 서구,여자,렌탈,일반,R관리방판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
4510,25695118,사업자,제주도,제주도, 서귀포시,여자,렌탈,일반,홈쇼핑/인터넷,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
4511,25732273,사업자,서울특별시,서울특별시, 서대문구,여자,렌탈,일반,R관리방판,01-24-2015,36,CMS,DES-2,102900,계약확정,0,없음,신한은행,정상,1
4512,25734679,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,프로모션,영업방판,01-24-2015,60,CMS,DES-1,124200,계약확정,0,없음,신한은행,정상,3
4513,25734679,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,프로모션,영업방판,01-24-2015,60,CMS,DES-1,124200,계약확정,0,없음,신한은행,정상,3
4514,25734679,사업자,경기도,경기도, 성남시 분당구,여자,렌탈,프로모션,영업방판,01-24-2015,60,CMS,DES-1,124200,계약확정,0,없음,신한은행,정상,3
4515,25732271,사업자,충청도,충청도, 아산시,여자,렌탈,프로모션,하이마트,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
4516,25697658,사업자,경상도,울산광역시, 울주군,여자,렌탈,일반,렌탈총판,01-24-2015,60,카드이체,DES-1,96900,계약확정,0,없음,현대카드,정상,1
4517,25732266,사업자,충청도,대전광역시, 유성구,여자,렌탈,일반,R관리방판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4518,25732270,사업자,경기도,경기도, 의정부시,여자,렌탈,일반,렌탈총판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,새마을금고,정상,1
4519,25844371,사업자,전라도,전라도, 익산시,여자,렌탈,일반,서비스 방문,01-24-2015,60,CMS,DES-1,108900,계약확정,0,없음,농협중앙회,정상,1
4520,25732373,사업자,전라도,전라도, 전주시 덕진구,여자,렌탈,일반,서비스 방문,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4521,25776685,사업자,제주도,제주도, 제주시,여자,렌탈,일반,서비스 방문,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,2
4522,25776685,사업자,제주도,제주도, 제주시,여자,렌탈,일반,서비스 방문,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,2
4523,25732217,사업자,경상도,경상도, 창원시 성산구,여자,렌탈,프로모션,R관리방판,01-24-2015,60,CMS,DES-1,142200,계약확정,0,없음,농협회원조합,정상,1
4524,25732351,사업자,경상도,경상도, 포항시 남구,여자,렌탈,프로모션,영업방판,01-24-2015,60,CMS,DES-1,142200,계약확정,0,없음,수협중앙회,정상,1
4525,25691167,사업자,경상도,부산광역시, 해운대구,여자,렌탈,일반,렌탈총판,01-24-2015,60,CMS,DES-1,96900,계약확정,0,없음,국민은행,정상,1
4526,25732348,사업자,경기도,경기도, 화성시,여자,렌탈,일반,R관리방판,01-24-2015,60,CMS,DES-1,108900,계약확정,0,없음,기업은행,정상,1
4527,25730911,사업자,서울특별시,서울특별시, 강남구,여자,멤버십,멤버십S,R관리방판,01-25-2015,12,CMS,DES-1,66900,계약확정,0,없음,국민은행,정상,1
4528,25815599,사업자,경기도,인천광역시, 부평구,여자,멤버십,멤버십S,R관리방판,01-25-2015,12,CMS,DES-1,66900,계약확정,0,없음,하나은행,정상,1
4529,25783588,사업자,경기도,경기도, 성남시 분당구,여자,멤버십,멤버십S,R관리방판,01-25-2015,12,CMS,DES-1,66900,계약확정,0,없음,국민은행,정상,1
4530,25872111,사업자,서울특별시,서울특별시, 강남구,여자,멤버십,멤버십S,R관리방판,01-26-2015,12,CMS,DES-1,66900,계약확정,0,없음,국민은행,정상,1
4531,25732278,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,일반,렌탈총판,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
4532,25732221,사업자,서울특별시,서울특별시, 강남구,여자,렌탈,일반,렌탈총판,01-26-2015,60,CMS,DES-1,96900,계약확정,1,있음,씨티은행,정상,1
4533,25744409,사업자,서울특별시,서울특별시, 강북구,여자,렌탈,일반,서비스 방문,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
4534,25723465,사업자,경기도,경기도, 고양시 일산동구,여자,렌탈,일반,R관리방판,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,1
4535,25730459,사업자,경기도,경기도, 광명시,여자,렌탈,일반,R관리방판,01-26-2015,60,CMS,DES-1,108900,계약확정,0,없음,국민은행,정상,1
4536,66795951,사업자,광주광역시,광주광역시, 광산구,여자,멤버십,멤버십B,하이마트,01-26-2015,36,무통장,DES-1,66396,계약확정,0,없음,국민은행,정상,1
4537,25732976,사업자,서울특별시,서울특별시, 구로구,여자,렌탈,일반,홈쇼핑/방송,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,신한은행,정상,1
4538,25732279,사업자,경기도,경기도, 구리시,여자,렌탈,일반,R관리방판,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협회원조합,정상,1
4539,25732303,사업자,경기도,인천광역시, 남구,여자,렌탈,일반,일반,01-26-2015,60,CMS,DES-2,87900,계약확정,0,없음,기업은행,정상,1
4540,25732275,사업자,경상도,대구광역시, 달서구,여자,렌탈,일반,렌탈총판,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,우리은행,정상,1
4541,25732204,사업자,경상도,대구광역시, 달서구,여자,렌탈,일반,렌탈총판,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,농협중앙회,정상,1
4542,25851937,사업자,경상도,부산광역시, 부산진구,여자,렌탈,프로모션,R관리방판,01-26-2015,60,카드이체,DES-1,142200,계약확정,0,없음,신한카드,정상,3
4543,25851937,사업자,경상도,부산광역시, 부산진구,여자,렌탈,프로모션,R관리방판,01-26-2015,60,카드이체,DES-1,142200,계약확정,0,없음,신한카드,정상,3
4544,25851937,사업자,경상도,부산광역시, 부산진구,여자,렌탈,프로모션,R관리방판,01-26-2015,60,카드이체,DES-1,142200,계약확정,0,없음,신한카드,정상,3
4545,25732205,사업자,경기도,경기도, 부천시 원미구,여자,렌탈,프로모션,영업방판,01-26-2015,60,CMS,DES-1,105900,계약확정,0,없음,기업은행,정상,1
4546,25732185,사업자,경상도,대구광역시, 서구,여자,렌탈,교체렌탈,R관리방판,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,대구은행,정상,1
4547,25791445,사업자,경기도,경기도, 수원시 권선구,여자,렌탈,일반,R관리방판,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,하나은행,정상,1
4548,25853347,사업자,경기도,경기도, 수원시 장안구,여자,멤버십,멤버십S,R관리방판,01-26-2015,12,CMS,DES-1,66900,계약확정,12,있음,농협회원조합,정상,1
4549,25747922,사업자,충청도,충청도, 아산시,여자,렌탈,일반,일반,01-26-2015,60,CMS,DES-1,142200,계약확정,0,없음,기업은행,정상,1
4550,25732304,사업자,충청도,충청도, 아산시,여자,렌탈,일반,일반,01-26-2015,60,CMS,DES-1,142200,계약확정,0,없음,기업은행,정상,2
4551,25732304,사업자,충청도,충청도, 아산시,여자,렌탈,일반,일반,01-26-2015,60,CMS,DES-1,96900,계약확정,0,없음,기업은행,정상,2
